set_name,book_id
dev-clean,275155
dev-clean,275154
dev-clean,302196
dev-clean,302203
dev-clean,302201
dev-clean,304647
dev-clean,43358
dev-clean,43363
dev-clean,43359
dev-clean,4943
dev-clean,4944
dev-clean,149220
dev-clean,149214
dev-clean,149897
dev-clean,149896
dev-clean,149874
dev-clean,64029
dev-clean,64038
dev-clean,64025
dev-clean,130737
dev-clean,129742
dev-clean,130726
dev-clean,64301
dev-clean,244435
dev-clean,161169
dev-clean,154320
dev-clean,154328
dev-clean,24640
dev-clean,284437
dev-clean,24615
dev-clean,163249
dev-clean,135031
dev-clean,141231
dev-clean,128104
dev-clean,83699
dev-clean,83705
dev-clean,66125
dev-clean,66129
dev-clean,76958
dev-clean,148538
dev-clean,24833
dev-clean,147956
